CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmount USD,Location,Color,Season,ReviewRating,SubscriptionStatus,PaymentMethod,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PreferredPaymentMethod,FrequencyofPurchases
746,46,Male,T-shirt,Clothing,92,Michigan,Orange,Fall,4.7,Yes,Credit Card,Standard,Yes,Yes,4,Venmo,Monthly
747,40,Male,Sandals,Footwear,45,Michigan,Red,Winter,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,47,Credit Card,Annually
748,51,Male,Shorts,Clothing,74,Oklahoma,Gold,Spring,4.4,Yes,Venmo,Next Day Air,Yes,Yes,13,Bank Transfer,Weekly
749,35,Male,Hat,Accessories,39,South Dakota,Brown,Fall,3.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly
750,56,Male,Scarf,Accessories,71,Oklahoma,Olive,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,11,Debit Card,Quarterly
751,25,Male,T-shirt,Clothing,95,Maryland,Violet,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,5,Venmo,Annually
752,65,Male,Gloves,Accessories,72,Ohio,Indigo,Fall,4.8,Yes,Credit Card,Free Shipping,Yes,Yes,1,Credit Card,Monthly
753,39,Male,Scarf,Accessories,85,Ohio,Yellow,Fall,4.2,Yes,Cash,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months
754,47,Male,Boots,Footwear,54,Massachusetts,Teal,Fall,3.4,Yes,Credit Card,Store Pickup,Yes,Yes,27,Venmo,Quarterly
755,36,Male,Gloves,Accessories,41,North Carolina,Pink,Spring,2.9,Yes,Cash,Store Pickup,Yes,Yes,3,Debit Card,Quarterly
756,66,Male,Coat,Outerwear,24,Florida,Violet,Spring,3.3,Yes,Venmo,Free Shipping,Yes,Yes,22,PayPal,Weekly
757,62,Male,Belt,Accessories,99,Montana,Orange,Summer,4.8,Yes,Cash,Standard,Yes,Yes,24,Cash,Fortnightly
758,41,Male,Hoodie,Clothing,32,Minnesota,Red,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,18,Debit Card,Quarterly
759,66,Male,Shoes,Footwear,71,Massachusetts,Peach,Summer,4.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,39,Bank Transfer,Every 3 Months
760,51,Male,Dress,Clothing,49,Rhode Island,Green,Winter,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,25,Credit Card,Fortnightly
761,33,Male,Gloves,Accessories,50,Minnesota,Violet,Fall,3.4,Yes,Credit Card,Free Shipping,Yes,Yes,6,Cash,Annually
762,57,Male,Jewelry,Accessories,91,Nevada,Yellow,Fall,4.2,Yes,Credit Card,Express,Yes,Yes,26,Bank Transfer,Weekly
763,45,Male,Belt,Accessories,46,New Mexico,Pink,Fall,3.9,Yes,Credit Card,Standard,Yes,Yes,43,Debit Card,Fortnightly
764,61,Male,Sweater,Clothing,50,North Carolina,Brown,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly
765,55,Male,Skirt,Clothing,39,Virginia,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6,Debit Card,Quarterly
766,54,Male,Sneakers,Footwear,99,Alaska,Pink,Summer,3,Yes,Bank Transfer,Store Pickup,Yes,Yes,13,Cash,Quarterly
767,57,Male,Gloves,Accessories,48,Nevada,Cyan,Winter,3.6,Yes,PayPal,Next Day Air,Yes,Yes,13,PayPal,Monthly
768,27,Male,Coat,Outerwear,77,Pennsylvania,Brown,Fall,2.5,Yes,Cash,Next Day Air,Yes,Yes,11,Cash,Annually
769,64,Male,Backpack,Accessories,95,Illinois,Red,Spring,2.6,Yes,PayPal,Express,Yes,Yes,45,Venmo,Weekly
770,52,Male,Socks,Clothing,100,Delaware,Silver,Spring,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,8,PayPal,Monthly
771,19,Male,Sneakers,Footwear,54,Vermont,Gray,Spring,3.3,Yes,Venmo,Express,Yes,Yes,8,Credit Card,Annually
772,22,Male,Sweater,Clothing,68,Hawaii,Cyan,Fall,2.6,Yes,Credit Card,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly
773,18,Male,Jeans,Clothing,22,Illinois,Teal,Fall,3.6,Yes,Cash,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly
774,29,Male,Hat,Accessories,84,California,Indigo,Winter,2.6,Yes,Venmo,Express,Yes,Yes,14,Debit Card,Bi-Weekly
775,42,Male,Hat,Accessories,46,Nevada,Yellow,Summer,3.5,Yes,Credit Card,Standard,Yes,Yes,11,Credit Card,Quarterly
776,49,Male,Handbag,Accessories,53,Kentucky,Gold,Winter,3,Yes,PayPal,Store Pickup,Yes,Yes,8,PayPal,Monthly
777,49,Male,Shirt,Clothing,60,Alabama,Maroon,Spring,5,Yes,PayPal,Standard,Yes,Yes,8,Venmo,Every 3 Months
778,55,Male,Socks,Clothing,32,Wyoming,Silver,Spring,2.5,Yes,Credit Card,Express,Yes,Yes,37,Venmo,Weekly
779,29,Male,Socks,Clothing,50,Massachusetts,Yellow,Summer,2.9,Yes,Cash,Store Pickup,Yes,Yes,23,Debit Card,Annually
780,60,Male,Dress,Clothing,94,Utah,Blue,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,38,Cash,Annually
781,34,Male,Shoes,Footwear,26,New York,Turquoise,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,38,Cash,Quarterly
782,30,Male,Scarf,Accessories,44,Vermont,Indigo,Winter,3,Yes,PayPal,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly
783,28,Male,Hoodie,Clothing,57,Hawaii,Green,Summer,4.5,Yes,PayPal,Standard,Yes,Yes,15,Cash,Weekly
784,63,Male,T-shirt,Clothing,65,Louisiana,Purple,Winter,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,38,PayPal,Fortnightly
785,31,Male,Jeans,Clothing,72,Alabama,Peach,Winter,3.2,Yes,Debit Card,Store Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months
786,46,Male,Shorts,Clothing,62,Louisiana,Purple,Spring,4,Yes,Bank Transfer,Next Day Air,Yes,Yes,37,PayPal,Fortnightly
787,70,Male,Hat,Accessories,21,Indiana,Teal,Winter,4.8,Yes,Credit Card,Express,Yes,Yes,16,Bank Transfer,Every 3 Months
788,53,Male,Handbag,Accessories,85,Michigan,Green,Spring,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,25,Venmo,Weekly
789,50,Male,Pants,Clothing,51,Rhode Island,Yellow,Summer,3.8,Yes,Venmo,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly
790,33,Male,Handbag,Accessories,84,Idaho,Purple,Fall,2.7,Yes,Venmo,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
791,22,Male,Sweater,Clothing,37,Louisiana,Indigo,Summer,4.9,Yes,Venmo,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
792,50,Male,Scarf,Accessories,44,North Carolina,Magenta,Summer,3.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,35,PayPal,Fortnightly
793,34,Male,Sneakers,Footwear,45,New Jersey,Violet,Spring,4.2,Yes,Venmo,Next Day Air,Yes,Yes,45,Venmo,Weekly
794,24,Male,Pants,Clothing,35,Alabama,Maroon,Summer,3.8,Yes,Cash,Free Shipping,Yes,Yes,16,Credit Card,Monthly
795,69,Male,Backpack,Accessories,50,Kentucky,Yellow,Winter,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly
796,39,Male,Sandals,Footwear,26,New York,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34,Venmo,Annually
797,42,Male,Socks,Clothing,78,Arizona,Black,Fall,4,Yes,Debit Card,2-Day Shipping,Yes,Yes,43,Credit Card,Annually
798,42,Male,Coat,Outerwear,82,Maryland,Violet,Fall,4,Yes,Cash,2-Day Shipping,Yes,Yes,38,Debit Card,Weekly
799,29,Male,Socks,Clothing,39,Alaska,Violet,Spring,3.8,Yes,Cash,2-Day Shipping,Yes,Yes,48,PayPal,Every 3 Months
800,55,Male,Belt,Accessories,55,Nevada,Brown,Summer,3.3,Yes,Venmo,Free Shipping,Yes,Yes,31,PayPal,Annually
801,32,Male,Socks,Clothing,20,Utah,Gold,Summer,2.6,Yes,Credit Card,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
802,25,Male,Belt,Accessories,29,New Mexico,Blue,Fall,4.9,Yes,Credit Card,Express,Yes,Yes,12,Credit Card,Fortnightly
803,38,Male,Pants,Clothing,41,Delaware,Teal,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly
804,32,Male,Shorts,Clothing,38,Connecticut,Silver,Winter,2.8,Yes,Credit Card,Express,Yes,Yes,30,Venmo,Every 3 Months
805,43,Male,Boots,Footwear,47,Mississippi,Maroon,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,28,Venmo,Quarterly
806,41,Male,Dress,Clothing,30,Connecticut,White,Summer,3.7,Yes,Venmo,Next Day Air,Yes,Yes,40,Debit Card,Monthly
807,56,Male,Jeans,Clothing,56,Florida,Charcoal,Summer,2.7,Yes,Credit Card,Standard,Yes,Yes,46,PayPal,Quarterly
808,27,Male,T-shirt,Clothing,89,New York,Brown,Winter,3.3,Yes,Bank Transfer,Express,Yes,Yes,15,Credit Card,Weekly
809,46,Male,Shoes,Footwear,96,Wisconsin,Lavender,Fall,4.6,Yes,PayPal,Next Day Air,Yes,Yes,38,Cash,Every 3 Months
810,48,Male,Boots,Footwear,81,South Carolina,Violet,Fall,4.9,Yes,PayPal,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly
811,52,Male,Scarf,Accessories,83,South Dakota,Lavender,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly
812,18,Male,Sneakers,Footwear,35,Illinois,Green,Winter,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,36,Venmo,Quarterly
813,64,Male,Boots,Footwear,56,Alaska,Olive,Summer,3.2,Yes,PayPal,Standard,Yes,Yes,32,Credit Card,Weekly
814,54,Male,Handbag,Accessories,45,Montana,Olive,Summer,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,14,Debit Card,Annually
815,31,Male,Shirt,Clothing,62,Minnesota,Pink,Winter,3.8,Yes,Cash,Express,Yes,Yes,8,PayPal,Monthly
816,30,Male,Hat,Accessories,84,West Virginia,Teal,Spring,3,Yes,Cash,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly
817,26,Male,Sweater,Clothing,24,Illinois,Cyan,Summer,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,24,Debit Card,Monthly
818,25,Male,Handbag,Accessories,21,Nevada,Gray,Spring,4.7,Yes,Credit Card,Store Pickup,Yes,Yes,30,PayPal,Fortnightly
819,59,Male,Shirt,Clothing,91,Idaho,Peach,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,34,Debit Card,Monthly
820,55,Male,Sunglasses,Accessories,36,Colorado,Teal,Winter,4.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,28,Debit Card,Quarterly
821,56,Male,Sneakers,Footwear,39,Louisiana,Turquoise,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly
822,62,Male,Hoodie,Clothing,39,Vermont,Green,Spring,3.9,Yes,Cash,Standard,Yes,Yes,31,Credit Card,Bi-Weekly
823,35,Male,Shirt,Clothing,59,Mississippi,Magenta,Winter,3.4,Yes,Cash,Standard,Yes,Yes,23,Bank Transfer,Annually
824,51,Male,Sunglasses,Accessories,27,Georgia,Green,Winter,2.5,Yes,PayPal,Free Shipping,Yes,Yes,11,Credit Card,Quarterly
825,61,Male,Blouse,Clothing,94,Georgia,White,Spring,3,Yes,Venmo,Store Pickup,Yes,Yes,48,Cash,Quarterly
826,27,Male,Belt,Accessories,94,Nebraska,Brown,Fall,3.6,Yes,Venmo,Next Day Air,Yes,Yes,17,Cash,Monthly
827,54,Male,Dress,Clothing,94,Massachusetts,Purple,Winter,3.6,Yes,Credit Card,Standard,Yes,Yes,36,PayPal,Weekly
828,31,Male,Shoes,Footwear,51,Colorado,Green,Fall,4.1,Yes,Credit Card,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly
829,24,Male,Socks,Clothing,62,Nevada,Peach,Fall,3.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly
830,42,Male,Socks,Clothing,57,Idaho,Silver,Spring,3.1,Yes,Debit Card,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly
831,41,Male,Shorts,Clothing,76,Wyoming,Maroon,Fall,4.2,Yes,Cash,Express,Yes,Yes,5,Credit Card,Annually
832,66,Male,Gloves,Accessories,63,Washington,Red,Summer,4.3,Yes,Debit Card,Express,Yes,Yes,47,Cash,Every 3 Months
833,58,Male,Jacket,Outerwear,80,California,Blue,Fall,2.5,Yes,Credit Card,Express,Yes,Yes,28,Cash,Bi-Weekly
834,43,Male,Handbag,Accessories,68,Oklahoma,Purple,Fall,3.5,Yes,Debit Card,Standard,Yes,Yes,11,Credit Card,Annually
835,52,Male,Backpack,Accessories,89,Nevada,Indigo,Summer,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,18,Credit Card,Weekly
836,35,Male,Boots,Footwear,26,Maryland,Indigo,Summer,2.5,Yes,Debit Card,Next Day Air,Yes,Yes,21,Debit Card,Weekly
837,23,Male,Gloves,Accessories,90,West Virginia,Violet,Winter,3.9,Yes,PayPal,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly
838,25,Male,Hoodie,Clothing,28,Illinois,Brown,Spring,4.9,Yes,Credit Card,Express,Yes,Yes,33,Cash,Every 3 Months
839,33,Male,Coat,Outerwear,29,Kentucky,Gray,Spring,4.3,Yes,Bank Transfer,Express,Yes,Yes,49,Credit Card,Annually
840,48,Male,Shirt,Clothing,31,Illinois,Teal,Spring,2.6,Yes,Cash,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
841,42,Male,Shirt,Clothing,24,Alabama,Teal,Summer,4.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18,PayPal,Weekly
842,55,Male,Sweater,Clothing,88,Texas,Beige,Summer,2.6,Yes,Venmo,Store Pickup,Yes,Yes,28,PayPal,Fortnightly
843,59,Male,Shirt,Clothing,87,Missouri,Violet,Spring,3.6,Yes,Venmo,Express,Yes,Yes,25,PayPal,Weekly
844,65,Male,Hoodie,Clothing,80,Pennsylvania,Beige,Summer,3.2,Yes,Cash,Express,Yes,Yes,6,PayPal,Weekly
845,59,Male,Sandals,Footwear,48,Missouri,Purple,Winter,4.4,Yes,PayPal,Express,Yes,Yes,44,Venmo,Bi-Weekly
846,31,Male,Belt,Accessories,21,Michigan,Charcoal,Winter,3.7,Yes,PayPal,Standard,Yes,Yes,30,Venmo,Monthly
847,49,Male,Boots,Footwear,72,Kentucky,Pink,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,42,Debit Card,Quarterly
848,53,Male,Hoodie,Clothing,44,New Jersey,Blue,Fall,4.1,Yes,Bank Transfer,Standard,Yes,Yes,30,PayPal,Monthly
849,48,Male,Sandals,Footwear,73,Delaware,Lavender,Fall,3.6,Yes,PayPal,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
850,23,Male,Jeans,Clothing,61,Missouri,Charcoal,Spring,4.3,Yes,Debit Card,Express,Yes,Yes,24,PayPal,Quarterly
851,68,Male,Shoes,Footwear,20,Connecticut,Turquoise,Winter,2.6,Yes,Bank Transfer,Store Pickup,Yes,Yes,13,Venmo,Monthly
852,35,Male,Sandals,Footwear,86,Massachusetts,Red,Summer,2.9,Yes,Credit Card,Express,Yes,Yes,19,Debit Card,Monthly
853,34,Male,Dress,Clothing,60,Florida,Yellow,Spring,4.2,Yes,Venmo,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months
854,62,Male,Hat,Accessories,43,Delaware,Orange,Winter,4,Yes,PayPal,Free Shipping,Yes,Yes,35,Cash,Monthly
855,21,Male,Pants,Clothing,44,California,Blue,Spring,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,22,Venmo,Monthly
856,70,Male,Socks,Clothing,76,Oregon,Gold,Spring,3,Yes,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
857,55,Male,Shirt,Clothing,33,Alaska,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Fortnightly
858,43,Male,Shorts,Clothing,60,Missouri,Cyan,Fall,3,Yes,Cash,Standard,Yes,Yes,50,Debit Card,Every 3 Months
859,19,Male,Jacket,Outerwear,26,Oklahoma,Olive,Fall,3.1,Yes,PayPal,Free Shipping,Yes,Yes,33,PayPal,Weekly
860,47,Male,Hoodie,Clothing,73,Wisconsin,Teal,Winter,4,Yes,Credit Card,Next Day Air,Yes,Yes,7,Debit Card,Monthly
861,26,Male,Shoes,Footwear,87,South Carolina,Maroon,Spring,4.1,Yes,Debit Card,Standard,Yes,Yes,3,Cash,Monthly
862,46,Male,Skirt,Clothing,100,Virginia,Green,Spring,3.3,Yes,PayPal,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months
863,19,Male,Coat,Outerwear,84,Arkansas,Charcoal,Winter,4.9,Yes,PayPal,Standard,Yes,Yes,13,PayPal,Fortnightly
864,49,Male,Sneakers,Footwear,41,Vermont,Cyan,Summer,3.9,Yes,PayPal,Standard,Yes,Yes,42,PayPal,Fortnightly
865,51,Male,Jeans,Clothing,59,Kentucky,Charcoal,Winter,3.9,Yes,PayPal,Next Day Air,Yes,Yes,5,PayPal,Annually
866,64,Male,Blouse,Clothing,26,Colorado,Charcoal,Winter,4.8,Yes,Bank Transfer,Store Pickup,Yes,Yes,23,Venmo,Annually
867,67,Male,Sunglasses,Accessories,69,New Mexico,Lavender,Summer,2.7,Yes,Credit Card,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly
868,37,Male,Jacket,Outerwear,20,Colorado,Turquoise,Spring,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
869,40,Male,Dress,Clothing,83,North Carolina,Green,Summer,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months
870,38,Male,Hat,Accessories,54,New Hampshire,Silver,Spring,2.7,Yes,PayPal,2-Day Shipping,Yes,Yes,33,PayPal,Weekly
871,66,Male,Hoodie,Clothing,66,West Virginia,Blue,Fall,2.5,Yes,Cash,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly
872,47,Male,Handbag,Accessories,42,Hawaii,Charcoal,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,45,Debit Card,Quarterly
873,56,Male,Jeans,Clothing,33,North Dakota,Pink,Spring,2.9,Yes,Cash,Standard,Yes,Yes,25,Cash,Quarterly
874,51,Male,Boots,Footwear,77,Mississippi,Pink,Summer,4.2,Yes,PayPal,Free Shipping,Yes,Yes,24,Venmo,Quarterly
875,25,Male,Jacket,Outerwear,65,Maine,Magenta,Fall,4.4,Yes,PayPal,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months
876,37,Male,Sandals,Footwear,39,North Dakota,Gray,Summer,4.1,Yes,Venmo,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
877,41,Male,Belt,Accessories,51,Nebraska,Gray,Summer,3.8,Yes,Venmo,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly
878,64,Male,Handbag,Accessories,65,Nebraska,Orange,Winter,4.9,Yes,Venmo,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months
879,23,Male,Sunglasses,Accessories,89,Tennessee,Black,Summer,4.9,Yes,Cash,Express,Yes,Yes,37,Debit Card,Weekly
880,62,Male,Skirt,Clothing,76,Wyoming,Lavender,Spring,4.1,Yes,Credit Card,Free Shipping,Yes,Yes,14,PayPal,Quarterly
881,39,Male,Backpack,Accessories,75,Nevada,Red,Spring,3.1,Yes,Venmo,Express,Yes,Yes,25,Debit Card,Monthly
882,52,Male,Sandals,Footwear,61,South Carolina,Silver,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,18,Venmo,Annually
883,50,Male,Boots,Footwear,35,Virginia,Cyan,Fall,3.8,Yes,Cash,Next Day Air,Yes,Yes,37,Cash,Every 3 Months
884,28,Male,Sneakers,Footwear,37,Pennsylvania,Gold,Fall,4.3,Yes,Venmo,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly
885,67,Male,Skirt,Clothing,91,Hawaii,Yellow,Winter,4.1,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Weekly
886,41,Male,Dress,Clothing,99,Ohio,Purple,Fall,4.4,Yes,Credit Card,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months
887,19,Male,Shorts,Clothing,54,Utah,Brown,Summer,3.6,Yes,PayPal,Express,Yes,Yes,48,Bank Transfer,Monthly
888,70,Male,Handbag,Accessories,47,Minnesota,Turquoise,Winter,3.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly
889,49,Male,Scarf,Accessories,77,New Hampshire,Gold,Spring,3.6,Yes,Venmo,Express,Yes,Yes,44,Cash,Annually
890,59,Male,Belt,Accessories,84,Arizona,Olive,Fall,2.8,Yes,Venmo,Free Shipping,Yes,Yes,50,Venmo,Weekly
891,52,Male,Gloves,Accessories,51,New York,Purple,Spring,4.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
892,20,Male,Skirt,Clothing,26,Pennsylvania,Lavender,Summer,3.9,Yes,Venmo,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months
893,31,Male,Shorts,Clothing,64,New Mexico,Gray,Summer,2.7,Yes,Venmo,Free Shipping,Yes,Yes,43,Debit Card,Monthly
894,33,Male,Backpack,Accessories,51,Nebraska,Red,Spring,4.7,Yes,Debit Card,Express,Yes,Yes,14,Venmo,Monthly
895,44,Male,Hoodie,Clothing,60,Wyoming,Purple,Spring,3.8,Yes,Venmo,Free Shipping,Yes,Yes,3,Debit Card,Quarterly
896,40,Male,Hat,Accessories,69,Mississippi,Olive,Spring,4.7,Yes,Debit Card,Next Day Air,Yes,Yes,33,Debit Card,Quarterly
897,69,Male,Jewelry,Accessories,29,Arkansas,Lavender,Spring,4.7,Yes,Credit Card,Express,Yes,Yes,38,Cash,Fortnightly
898,29,Male,Shirt,Clothing,91,Illinois,Gray,Spring,3.4,Yes,PayPal,Express,Yes,Yes,46,Venmo,Weekly
899,54,Male,Belt,Accessories,70,Nevada,Red,Spring,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
900,65,Male,Sweater,Clothing,58,Rhode Island,Peach,Summer,4,Yes,Debit Card,Standard,Yes,Yes,20,PayPal,Annually
901,54,Male,Hat,Accessories,98,West Virginia,Gray,Fall,3.3,Yes,Cash,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly
902,60,Male,Scarf,Accessories,68,Missouri,Violet,Summer,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,34,Cash,Monthly
903,43,Male,Hat,Accessories,44,Kentucky,Beige,Summer,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,5,Cash,Monthly
904,44,Male,Jacket,Outerwear,45,Washington,Blue,Winter,3.3,Yes,Bank Transfer,Express,Yes,Yes,3,PayPal,Quarterly
905,69,Male,T-shirt,Clothing,99,Alaska,Magenta,Spring,2.9,Yes,Credit Card,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months
906,46,Male,Dress,Clothing,68,Mississippi,Cyan,Spring,2.8,Yes,Credit Card,Standard,Yes,Yes,16,Venmo,Annually
907,41,Male,Pants,Clothing,56,South Carolina,Red,Spring,4.2,Yes,Debit Card,Standard,Yes,Yes,21,Debit Card,Bi-Weekly
908,32,Male,Sweater,Clothing,43,Missouri,Cyan,Winter,4.4,Yes,PayPal,Express,Yes,Yes,34,Credit Card,Bi-Weekly
909,26,Male,Sunglasses,Accessories,99,New Jersey,Turquoise,Winter,3.6,Yes,Cash,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months
910,61,Male,Belt,Accessories,56,Louisiana,Silver,Fall,2.7,Yes,Debit Card,Express,Yes,Yes,36,PayPal,Weekly
911,49,Male,Hoodie,Clothing,25,South Carolina,Pink,Spring,3.4,Yes,Bank Transfer,Express,Yes,Yes,22,Credit Card,Monthly
912,53,Male,Pants,Clothing,74,Vermont,Black,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly
913,24,Male,Hoodie,Clothing,56,Arkansas,Green,Winter,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly
914,37,Male,Sneakers,Footwear,47,Utah,Yellow,Fall,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,29,Cash,Every 3 Months
915,43,Male,Dress,Clothing,67,Washington,Purple,Summer,4.1,Yes,PayPal,Standard,Yes,Yes,27,Venmo,Every 3 Months
916,31,Male,Dress,Clothing,22,Rhode Island,Purple,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly
917,49,Male,Jeans,Clothing,34,Illinois,Blue,Spring,2.7,Yes,Cash,Standard,Yes,Yes,16,Venmo,Monthly
918,69,Male,Sweater,Clothing,64,Missouri,Maroon,Spring,3.7,Yes,Debit Card,Standard,Yes,Yes,11,Bank Transfer,Quarterly
919,65,Male,Shorts,Clothing,42,North Carolina,Orange,Spring,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly
920,41,Male,Shirt,Clothing,82,Massachusetts,Green,Winter,2.6,Yes,PayPal,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly
921,37,Male,Belt,Accessories,81,Arkansas,Gold,Summer,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,37,Cash,Weekly
922,70,Male,Coat,Outerwear,24,South Dakota,Silver,Summer,4.1,Yes,Venmo,Express,Yes,Yes,18,PayPal,Weekly
923,63,Male,Sneakers,Footwear,60,Georgia,Cyan,Fall,4.2,Yes,Venmo,Standard,Yes,Yes,13,Credit Card,Monthly
924,55,Male,Shirt,Clothing,24,Arkansas,Silver,Spring,4.2,Yes,PayPal,2-Day Shipping,Yes,Yes,7,PayPal,Weekly
925,52,Male,Socks,Clothing,78,Kansas,Beige,Winter,3.1,Yes,Credit Card,Standard,Yes,Yes,37,Cash,Quarterly
926,22,Male,Jeans,Clothing,88,Arizona,Teal,Winter,4.9,Yes,Credit Card,Express,Yes,Yes,8,Cash,Monthly
927,54,Male,Jeans,Clothing,63,Massachusetts,Green,Spring,4.4,Yes,PayPal,Express,Yes,Yes,11,Cash,Bi-Weekly
928,28,Male,Sneakers,Footwear,78,New Mexico,Black,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,8,Venmo,Bi-Weekly
929,67,Male,Dress,Clothing,37,Arkansas,Yellow,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,31,Cash,Every 3 Months
930,59,Male,Boots,Footwear,94,Nebraska,White,Fall,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly
931,26,Male,T-shirt,Clothing,78,Hawaii,Green,Fall,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
932,24,Male,Coat,Outerwear,36,Nebraska,Silver,Winter,4.1,Yes,Cash,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
933,62,Male,Skirt,Clothing,24,Indiana,Blue,Winter,3.2,Yes,Venmo,Standard,Yes,Yes,45,Debit Card,Bi-Weekly
